%time,field.cur_steer_state0,field.cur_steer_state1,field.cur_steer_state2,field.cur_steer_dir0,field.cur_steer_dir1,field.cur_steer_dir2,field.cur_steer_vel0,field.cur_steer_vel1,field.cur_steer_vel2,field.cur_arm_angle0,field.cur_arm_angle1,field.cur_spring_length0,field.cur_spring_length1,field.odom_axis0,field.odom_axis1,field.odom_axis2,field.odom_cir0,field.odom_cir1,field.odom_cir2,field.cur_current10,field.cur_current11,field.cur_current12,field.cur_current20,field.cur_current21,field.cur_current22,field.cur_current30,field.cur_current31,field.cur_current32,field.mech_pos0,field.mech_pos1,field.mech_pos2
1755592250138925692,0,0,0,1.5700000524520874,1.5700000524520874,1.5700000524520874,0.0,0.0,0.0,69.97000122070312,69.30000305175781,55.02000045776367,55.119998931884766,0.46000000834465027,-0.8700000047683716,-0.8500000238418579,0.18000000715255737,0.3100000023841858,0.25,-0.03999999910593033,0.20999999344348907,0.5899999737739563,-0.07999999821186066,0.5400000214576721,-0.07000000029802322,-0.03999999910593033,-0.019999999552965164,0.009999999776482582,69.97000122070312,69.30000305175781,27.3700008392334
1755592250158939318,0,0,0,1.5700000524520874,1.5700000524520874,1.5700000524520874,0.0,0.0,0.0,69.26000213623047,69.38999938964844,55.02000045776367,55.119998931884766,0.46000000834465027,-0.8700000047683716,-0.8500000238418579,0.18000000715255737,0.3100000023841858,0.25,-0.03999999910593033,0.23999999463558197,0.5799999833106995,-0.07999999821186066,0.38999998569488525,-0.07000000029802322,-0.03999999910593033,-0.019999999552965164,-0.029999999329447746,69.26000213623047,69.38999938964844,27.3700008392334
1755592250178931422,0,0,0,1.5700000524520874,1.5700000524520874,1.5700000524520874,0.0,0.0,0.0,69.79000091552734,69.56999969482422,55.029998779296875,55.119998931884766,0.46000000834465027,-0.8700000047683716,-0.8500000238418579,0.18000000715255737,0.3100000023841858,0.25,-0.03999999910593033,0.23999999463558197,0.5799999833106995,-0.07999999821186066,0.46000000834465027,-0.07000000029802322,0.03999999910593033,-0.019999999552965164,0.009999999776482582,69.79000091552734,69.56999969482422,27.3700008392334
1755592250198893173,0,0,0,1.5700000524520874,1.5700000524520874,1.5700000524520874,0.0,0.0,0.0,69.61000061035156,69.4800033569336,55.029998779296875,55.130001068115234,0.46000000834465027,-0.8700000047683716,-0.8500000238418579,0.18000000715255737,0.3100000023841858,0.25,-0.03999999910593033,0.20999999344348907,0.5799999833106995,-0.07999999821186066,0.38999998569488525,-0.14000000059604645,0.03999999910593033,-0.05999999865889549,0.009999999776482582,69.61000061035156,69.4800033569336,27.3700008392334
1755592250218898464,0,0,0,1.5700000524520874,1.5700000524520874,1.5700000524520874,0.0,0.0,0.0,69.08000183105469,69.66000366210938,55.02000045776367,55.119998931884766,0.46000000834465027,-0.8700000047683716,-0.8500000238418579,0.18000000715255737,0.3100000023841858,0.25,-0.10000000149011612,0.23999999463558197,0.5299999713897705,-0.05000000074505806,0.4099999964237213,-0.14000000059604645,0.03999999910593033,-0.05999999865889549,-0.029999999329447746,69.08000183105469,69.66000366210938,27.3700008392334
1755592250238814286,0,0,0,1.5700000524520874,1.5700000524520874,1.5700000524520874,0.0,0.0,0.0,68.54000091552734,69.56999969482422,55.029998779296875,55.11000061035156,0.46000000834465027,-0.8700000047683716,-0.8500000238418579,0.18000000715255737,0.3100000023841858,0.25,-0.03999999910593033,0.20999999344348907,0.5299999713897705,-0.07999999821186066,0.5400000214576721,-0.14000000059604645,-0.23999999463558197,-0.05999999865889549,-0.029999999329447746,68.54000091552734,69.56999969482422,27.3700008392334
1755592250258809171,0,0,0,1.5700000524520874,1.5700000524520874,1.5700000524520874,0.0,0.0,0.0,70.1500015258789,69.30000305175781,55.029998779296875,55.119998931884766,0.46000000834465027,-0.8700000047683716,-0.8500000238418579,0.18000000715255737,0.3100000023841858,0.25,-0.1599999964237213,0.23999999463558197,0.5299999713897705,-0.03999999910593033,0.5400000214576721,-0.14000000059604645,-0.23999999463558197,0.029999999329447746,0.009999999776482582,70.1500015258789,69.30000305175781,27.3700008392334
1755592250278759787,0,0,0,1.5700000524520874,1.5700000524520874,1.5700000524520874,0.0,0.0,0.0,69.3499984741211,69.56999969482422,55.029998779296875,55.119998931884766,0.46000000834465027,-0.8700000047683716,-0.8500000238418579,0.18000000715255737,0.3100000023841858,0.25,-0.10000000149011612,0.23999999463558197,0.6499999761581421,-0.05000000074505806,0.46000000834465027,-0.14000000059604645,-0.03999999910593033,-0.019999999552965164,0.009999999776482582,69.3499984741211,69.56999969482422,27.3700008392334
1755592250298867563,0,0,0,1.5700000524520874,1.5700000524520874,1.5700000524520874,0.0,0.0,0.0,69.44000244140625,69.4800033569336,55.029998779296875,55.119998931884766,0.46000000834465027,-0.8700000047683716,-0.8500000238418579,0.18000000715255737,0.3100000023841858,0.25,-0.10000000149011612,0.23999999463558197,0.5899999737739563,-0.07999999821186066,0.46000000834465027,-0.14000000059604645,-0.03999999910593033,-0.019999999552965164,-0.029999999329447746,69.44000244140625,69.4800033569336,27.3700008392334
1755592250318809366,0,0,0,1.5700000524520874,1.5700000524520874,1.5700000524520874,0.0,0.0,0.0,69.3499984741211,69.4800033569336,55.029998779296875,55.119998931884766,0.46000000834465027,-0.8700000047683716,-0.8500000238418579,0.18000000715255737,0.3100000023841858,0.25,-0.03999999910593033,0.23999999463558197,0.5899999737739563,-0.07999999821186066,0.46000000834465027,-0.14000000059604645,-0.05000000074505806,0.019999999552965164,0.009999999776482582,69.3499984741211,69.4800033569336,27.3700008392334
1755592250338875614,0,0,0,1.5700000524520874,1.5700000524520874,1.5700000524520874,0.0,0.0,0.0,68.72000122070312,69.56999969482422,55.029998779296875,55.119998931884766,0.46000000834465027,-0.8700000047683716,-0.8500000238418579,0.18000000715255737,0.3100000023841858,0.25,-0.1599999964237213,0.20999999344348907,0.5899999737739563,-0.05000000074505806,0.46000000834465027,-0.14000000059604645,0.019999999552965164,-0.019999999552965164,0.009999999776482582,68.72000122070312,69.56999969482422,27.3700008392334
1755592250358910341,0,0,0,1.5700000524520874,1.5700000524520874,1.5700000524520874,0.0,0.0,0.0,68.9000015258789,69.38999938964844,55.02000045776367,55.119998931884766,0.46000000834465027,-0.8700000047683716,-0.8500000238418579,0.18000000715255737,0.3100000023841858,0.25,-0.03999999910593033,0.23999999463558197,0.5299999713897705,-0.07999999821186066,0.46000000834465027,-0.14000000059604645,-0.03999999910593033,0.019999999552965164,0.009999999776482582,68.9000015258789,69.38999938964844,27.3700008392334
1755592250378895651,0,0,0,1.5700000524520874,1.5700000524520874,1.5700000524520874,0.0,0.0,0.0,69.61000061035156,69.4800033569336,55.029998779296875,55.130001068115234,0.46000000834465027,-0.8700000047683716,-0.8500000238418579,0.18000000715255737,0.3100000023841858,0.25,-0.1599999964237213,0.23999999463558197,0.5299999713897705,-0.05000000074505806,0.46000000834465027,-0.14000000059604645,0.019999999552965164,-0.019999999552965164,-0.029999999329447746,69.61000061035156,69.4800033569336,27.3700008392334
1755592250398791935,0,0,0,1.5700000524520874,1.5700000524520874,1.5700000524520874,0.0,0.0,0.0,70.05999755859375,69.4800033569336,55.02000045776367,55.119998931884766,0.46000000834465027,-0.8700000047683716,-0.8500000238418579,0.18000000715255737,0.3100000023841858,0.25,-0.1599999964237213,0.23999999463558197,0.5299999713897705,-0.05000000074505806,0.46000000834465027,-0.14000000059604645,-0.03999999910593033,0.019999999552965164,-0.029999999329447746,70.05999755859375,69.4800033569336,27.3700008392334
1755592250418866335,0,0,0,1.5700000524520874,1.5700000524520874,1.5700000524520874,0.0,0.0,0.0,69.61000061035156,69.56999969482422,55.029998779296875,55.119998931884766,0.46000000834465027,-0.8700000047683716,-0.8500000238418579,0.18000000715255737,0.3100000023841858,0.25,-0.03999999910593033,0.23999999463558197,0.5799999833106995,-0.07999999821186066,0.46000000834465027,-0.07000000029802322,-0.03999999910593033,-0.019999999552965164,-0.029999999329447746,69.61000061035156,69.56999969482422,27.3700008392334
1755592250438917023,0,0,0,1.5700000524520874,1.5700000524520874,1.5700000524520874,0.0,0.0,0.0,69.87999725341797,69.4800033569336,55.02000045776367,55.119998931884766,0.46000000834465027,-0.8700000047683716,-0.8500000238418579,0.18000000715255737,0.3100000023841858,0.25,-0.10000000149011612,0.2800000011920929,0.5899999737739563,-0.07999999821186066,0.46000000834465027,-0.07000000029802322,0.03999999910593033,-0.019999999552965164,-0.07000000029802322,69.87999725341797,69.4800033569336,27.3700008392334
1755592250458961533,0,0,0,1.5700000524520874,1.5700000524520874,1.5700000524520874,0.0,0.0,0.0,69.79000091552734,69.66000366210938,55.02000045776367,55.11000061035156,0.46000000834465027,-0.8700000047683716,-0.8500000238418579,0.18000000715255737,0.3100000023841858,0.25,-0.10000000149011612,0.23999999463558197,0.5899999737739563,-0.07999999821186066,0.5400000214576721,-0.07000000029802322,-0.03999999910593033,-0.019999999552965164,0.009999999776482582,69.79000091552734,69.66000366210938,27.3700008392334
1755592250478838503,0,0,0,1.5700000524520874,1.5700000524520874,1.5700000524520874,0.0,0.0,0.0,68.2699966430664,69.56999969482422,55.029998779296875,55.119998931884766,0.46000000834465027,-0.8700000047683716,-0.8500000238418579,0.18000000715255737,0.3100000023841858,0.25,-0.10000000149011612,0.2800000011920929,0.5899999737739563,-0.05000000074505806,0.5400000214576721,-0.14000000059604645,0.019999999552965164,0.019999999552965164,-0.029999999329447746,68.2699966430664,69.56999969482422,27.3700008392334
1755592250498889844,0,0,0,1.5700000524520874,1.5700000524520874,1.5700000524520874,0.0,0.0,0.0,68.62999725341797,69.4800033569336,55.02000045776367,55.119998931884766,0.46000000834465027,-0.8700000047683716,-0.8500000238418579,0.18000000715255737,0.3100000023841858,0.25,-0.1599999964237213,0.23999999463558197,0.5899999737739563,-0.05000000074505806,0.46000000834465027,-0.14000000059604645,-0.03999999910593033,0.019999999552965164,0.009999999776482582,68.62999725341797,69.4800033569336,27.3700008392334
1755592250518838837,0,0,0,1.5700000524520874,1.5700000524520874,1.5700000524520874,0.0,0.0,0.0,70.33000183105469,69.38999938964844,55.02000045776367,55.119998931884766,0.46000000834465027,-0.8700000047683716,-0.8500000238418579,0.18000000715255737,0.3100000023841858,0.25,-0.10000000149011612,0.2800000011920929,0.5899999737739563,-0.05000000074505806,0.46000000834465027,-0.14000000059604645,0.019999999552965164,0.019999999552965164,-0.20999999344348907,70.33000183105469,69.38999938964844,27.3700008392334
1755592250538891602,0,0,0,1.5700000524520874,1.5700000524520874,1.5700000524520874,0.0,0.0,0.0,68.62999725341797,69.4800033569336,55.02000045776367,55.119998931884766,0.46000000834465027,-0.8700000047683716,-0.8500000238418579,0.18000000715255737,0.3100000023841858,0.25,-0.10000000149011612,0.23999999463558197,0.5899999737739563,-0.07999999821186066,0.46000000834465027,-0.14000000059604645,0.019999999552965164,0.019999999552965164,-0.029999999329447746,68.62999725341797,69.4800033569336,27.3700008392334
1755592250558922752,0,0,0,1.5700000524520874,1.5700000524520874,1.5700000524520874,0.0,0.0,0.0,69.79000091552734,69.56999969482422,55.02000045776367,55.119998931884766,0.46000000834465027,-0.8700000047683716,-0.8500000238418579,0.18000000715255737,0.3100000023841858,0.25,-0.1599999964237213,0.23999999463558197,0.5299999713897705,-0.05000000074505806,0.46000000834465027,-0.14000000059604645,0.019999999552965164,0.019999999552965164,-0.029999999329447746,69.79000091552734,69.56999969482422,27.3700008392334
1755592250578873494,0,0,0,1.5700000524520874,1.5700000524520874,1.5700000524520874,0.0,0.0,0.0,68.2699966430664,69.75,55.029998779296875,55.119998931884766,0.46000000834465027,-0.8700000047683716,-0.8500000238418579,0.18000000715255737,0.3100000023841858,0.25,-0.10000000149011612,0.2800000011920929,0.5299999713897705,-0.05000000074505806,0.46000000834465027,-0.14000000059604645,-0.03999999910593033,0.09000000357627869,0.009999999776482582,68.2699966430664,69.75,27.3700008392334
1755592250598824529,0,0,0,1.5700000524520874,1.5700000524520874,1.5700000524520874,0.0,0.0,0.0,69.3499984741211,69.4800033569336,55.02000045776367,55.119998931884766,0.46000000834465027,-0.8700000047683716,-0.8500000238418579,0.18000000715255737,0.3100000023841858,0.25,-0.10000000149011612,0.23999999463558197,0.5899999737739563,-0.009999999776482582,0.46000000834465027,-0.14000000059604645,0.019999999552965164,0.09000000357627869,0.009999999776482582,69.3499984741211,69.4800033569336,27.3700008392334
1755592250618807125,0,0,0,1.5700000524520874,1.5700000524520874,1.5700000524520874,0.0,0.0,0.0,68.9000015258789,69.4800033569336,55.029998779296875,55.130001068115234,0.46000000834465027,-0.8700000047683716,-0.8500000238418579,0.18000000715255737,0.3100000023841858,0.25,-0.10000000149011612,0.23999999463558197,0.5899999737739563,-0.009999999776482582,0.46000000834465027,-0.14000000059604645,0.019999999552965164,-0.019999999552965164,-0.029999999329447746,68.9000015258789,69.4800033569336,27.3700008392334
1755592250638896780,0,0,0,1.5700000524520874,1.5700000524520874,1.5700000524520874,0.0,0.0,0.0,68.44999694824219,69.38999938964844,55.029998779296875,55.119998931884766,0.46000000834465027,-0.8700000047683716,-0.8500000238418579,0.18000000715255737,0.3100000023841858,0.25,-0.10000000149011612,0.23999999463558197,0.5899999737739563,-0.009999999776482582,0.4099999964237213,-0.07000000029802322,0.019999999552965164,-0.019999999552965164,-0.029999999329447746,68.44999694824219,69.38999938964844,27.3700008392334
1755592250658940948,0,0,0,1.5700000524520874,1.5700000524520874,1.5700000524520874,0.0,0.0,0.0,69.5199966430664,69.4800033569336,55.02000045776367,55.130001068115234,0.46000000834465027,-0.8700000047683716,-0.8500000238418579,0.18000000715255737,0.3100000023841858,0.25,-0.10000000149011612,0.23999999463558197,0.5899999737739563,-0.07999999821186066,0.4099999964237213,-0.07000000029802322,-0.03999999910593033,0.019999999552965164,-0.029999999329447746,69.5199966430664,69.4800033569336,27.3700008392334
1755592250678934729,0,0,0,1.5700000524520874,1.5700000524520874,1.5700000524520874,0.0,0.0,0.0,68.72000122070312,69.38999938964844,55.02000045776367,55.119998931884766,0.46000000834465027,-0.8700000047683716,-0.8500000238418579,0.18000000715255737,0.3100000023841858,0.25,-0.10000000149011612,0.20999999344348907,0.5799999833106995,-0.009999999776482582,0.46000000834465027,-0.07000000029802322,-0.03999999910593033,0.019999999552965164,-0.029999999329447746,68.72000122070312,69.38999938964844,27.3700008392334
1755592250698920226,0,0,0,1.5700000524520874,1.5700000524520874,1.5700000524520874,0.0,0.0,0.0,68.62999725341797,69.75,55.02000045776367,55.130001068115234,0.46000000834465027,-0.8700000047683716,-0.8500000238418579,0.18000000715255737,0.3100000023841858,0.25,-0.10000000149011612,0.20999999344348907,0.5799999833106995,-0.07999999821186066,0.46000000834465027,-0.14000000059604645,-0.019999999552965164,0.019999999552965164,-0.029999999329447746,68.62999725341797,69.75,27.3700008392334
1755592250718908819,0,0,0,1.5700000524520874,1.5700000524520874,1.5700000524520874,0.0,0.0,0.0,69.26000213623047,69.4800033569336,55.02000045776367,55.130001068115234,0.46000000834465027,-0.8700000047683716,-0.8500000238418579,0.18000000715255737,0.3100000023841858,0.25,-0.1599999964237213,0.20999999344348907,0.5799999833106995,-0.05000000074505806,0.46000000834465027,-0.14000000059604645,0.019999999552965164,-0.019999999552965164,-0.029999999329447746,69.26000213623047,69.4800033569336,27.3700008392334
1755592250738757186,0,0,0,1.5700000524520874,1.5700000524520874,1.5700000524520874,0.0,0.0,0.0,68.54000091552734,69.4800033569336,55.02000045776367,55.119998931884766,0.46000000834465027,-0.8700000047683716,-0.8500000238418579,0.18000000715255737,0.3100000023841858,0.25,-0.10000000149011612,0.20999999344348907,0.5799999833106995,-0.07999999821186066,0.46000000834465027,-0.14000000059604645,0.019999999552965164,-0.019999999552965164,-0.029999999329447746,68.54000091552734,69.4800033569336,27.3700008392334
1755592250758833277,0,0,0,1.5700000524520874,1.5700000524520874,1.5700000524520874,0.0,0.0,0.0,69.97000122070312,69.56999969482422,55.029998779296875,55.130001068115234,0.46000000834465027,-0.8700000047683716,-0.8500000238418579,0.18000000715255737,0.3100000023841858,0.25,-0.1599999964237213,0.20999999344348907,0.5899999737739563,-0.05000000074505806,0.46000000834465027,-0.07000000029802322,-0.019999999552965164,-0.019999999552965164,-0.029999999329447746,69.97000122070312,69.56999969482422,27.3700008392334
1755592250778828047,0,0,0,1.5700000524520874,1.5700000524520874,1.5700000524520874,0.0,0.0,0.0,68.36000061035156,69.4800033569336,55.02000045776367,55.130001068115234,0.46000000834465027,-0.8700000047683716,-0.8500000238418579,0.18000000715255737,0.3100000023841858,0.25,-0.10000000149011612,0.23999999463558197,0.5899999737739563,-0.05000000074505806,0.46000000834465027,-0.07999999821186066,0.019999999552965164,-0.019999999552965164,-0.029999999329447746,68.36000061035156,69.4800033569336,27.3700008392334
1755592250798804221,0,0,0,1.5700000524520874,1.5700000524520874,1.5700000524520874,0.0,0.0,0.0,68.9000015258789,69.56999969482422,55.02000045776367,55.119998931884766,0.46000000834465027,-0.8700000047683716,-0.8500000238418579,0.18000000715255737,0.3100000023841858,0.25,-0.10000000149011612,0.23999999463558197,0.5799999833106995,-0.05000000074505806,0.46000000834465027,-0.07999999821186066,0.019999999552965164,0.09000000357627869,-0.029999999329447746,68.9000015258789,69.56999969482422,27.3700008392334
1755592250818865235,0,0,0,1.5700000524520874,1.5700000524520874,1.5700000524520874,0.0,0.0,0.0,69.61000061035156,69.4800033569336,55.02000045776367,55.130001068115234,0.46000000834465027,-0.8700000047683716,-0.8500000238418579,0.18000000715255737,0.3100000023841858,0.25,-0.10000000149011612,0.2800000011920929,0.6499999761581421,-0.07999999821186066,0.46000000834465027,-0.07999999821186066,0.09000000357627869,-0.019999999552965164,-0.029999999329447746,69.61000061035156,69.4800033569336,27.3700008392334
1755592250838826437,0,0,0,1.5700000524520874,1.5700000524520874,1.5700000524520874,0.0,0.0,0.0,70.41999816894531,69.4800033569336,55.0099983215332,55.119998931884766,0.46000000834465027,-0.8700000047683716,-0.8500000238418579,0.18000000715255737,0.3100000023841858,0.25,-0.1599999964237213,0.2800000011920929,0.6499999761581421,-0.07999999821186066,0.2800000011920929,-0.14000000059604645,0.03999999910593033,-0.019999999552965164,0.009999999776482582,70.41999816894531,69.4800033569336,27.3700008392334
1755592250858905795,0,0,0,1.5700000524520874,1.5700000524520874,1.5700000524520874,0.0,0.0,0.0,69.97000122070312,69.38999938964844,55.02000045776367,55.119998931884766,0.46000000834465027,-0.8700000047683716,-0.8500000238418579,0.18000000715255737,0.3100000023841858,0.25,-0.03999999910593033,0.2800000011920929,0.6499999761581421,-0.07999999821186066,0.5400000214576721,-0.07000000029802322,0.03999999910593033,-0.019999999552965164,0.009999999776482582,69.97000122070312,69.38999938964844,27.3700008392334
1755592250878852765,0,0,0,1.5700000524520874,1.5700000524520874,1.5700000524520874,0.0,0.0,0.0,69.79000091552734,69.38999938964844,55.02000045776367,55.130001068115234,0.46000000834465027,-0.8700000047683716,-0.8500000238418579,0.18000000715255737,0.3100000023841858,0.25,-0.1599999964237213,0.2800000011920929,0.5299999713897705,-0.07999999821186066,0.46000000834465027,-0.14000000059604645,0.03999999910593033,-0.019999999552965164,0.23000000417232513,69.79000091552734,69.38999938964844,27.3700008392334
1755592250898937141,0,0,0,1.5700000524520874,1.5700000524520874,1.5700000524520874,0.0,0.0,0.0,69.3499984741211,69.4800033569336,55.02000045776367,55.119998931884766,0.46000000834465027,-0.8700000047683716,-0.8500000238418579,0.18000000715255737,0.3100000023841858,0.25,-0.1599999964237213,0.2800000011920929,0.5299999713897705,-0.05000000074505806,0.46000000834465027,-0.07000000029802322,-0.03999999910593033,0.019999999552965164,0.009999999776482582,69.3499984741211,69.4800033569336,27.3700008392334
1755592250918876598,0,0,0,1.5700000524520874,1.5700000524520874,1.5700000524520874,0.0,0.0,0.0,70.33000183105469,69.4800033569336,55.029998779296875,55.119998931884766,0.46000000834465027,-0.8700000047683716,-0.8500000238418579,0.18000000715255737,0.3100000023841858,0.25,-0.03999999910593033,0.2800000011920929,0.5299999713897705,-0.05000000074505806,0.5400000214576721,-0.07999999821186066,-0.03999999910593033,0.019999999552965164,0.009999999776482582,70.33000183105469,69.4800033569336,27.3700008392334
1755592250938841377,0,0,0,1.5700000524520874,1.5700000524520874,1.5700000524520874,0.0,0.0,0.0,69.3499984741211,69.66000366210938,55.02000045776367,55.119998931884766,0.46000000834465027,-0.8700000047683716,-0.8500000238418579,0.18000000715255737,0.3100000023841858,0.25,-0.1599999964237213,0.2800000011920929,0.6600000262260437,-0.07999999821186066,0.5400000214576721,-0.07000000029802322,0.03999999910593033,-0.019999999552965164,0.009999999776482582,69.3499984741211,69.66000366210938,27.3700008392334
1755592250958953735,0,0,0,1.5700000524520874,1.5700000524520874,1.5700000524520874,0.0,0.0,0.0,70.05999755859375,69.38999938964844,55.02000045776367,55.130001068115234,0.46000000834465027,-0.8700000047683716,-0.8500000238418579,0.18000000715255737,0.3100000023841858,0.25,-0.1599999964237213,0.2800000011920929,0.5899999737739563,-0.07999999821186066,0.5400000214576721,-0.07000000029802322,-0.03999999910593033,-0.019999999552965164,-0.029999999329447746,70.05999755859375,69.38999938964844,27.3700008392334
1755592250978949410,0,0,0,1.5700000524520874,1.5700000524520874,1.5700000524520874,0.0,0.0,0.0,70.05999755859375,69.38999938964844,55.029998779296875,55.119998931884766,0.46000000834465027,-0.8700000047683716,-0.8500000238418579,0.18000000715255737,0.3100000023841858,0.25,-0.23000000417232513,0.23999999463558197,0.5899999737739563,-0.07999999821186066,0.46000000834465027,-0.07000000029802322,0.019999999552965164,-0.019999999552965164,0.03999999910593033,70.05999755859375,69.38999938964844,27.3700008392334
1755592250998897718,0,0,0,1.5700000524520874,1.5700000524520874,1.5700000524520874,0.0,0.0,0.0,69.16999816894531,69.66000366210938,55.029998779296875,55.130001068115234,0.46000000834465027,-0.8700000047683716,-0.8500000238418579,0.18000000715255737,0.3100000023841858,0.25,-0.1599999964237213,0.23999999463558197,0.5299999713897705,-0.07999999821186066,0.46000000834465027,-0.07000000029802322,-0.03999999910593033,-0.019999999552965164,0.03999999910593033,69.16999816894531,69.66000366210938,27.3700008392334
